"","latitude","longitude","neighbourhood_group","room_type","price","minimum_nights"
"440",40.81156,-73.94571,"Manhattan","Private room",55,3
"441",40.80497,-73.95016,"Manhattan","Entire home/apt",300,2
"442",40.7385,-73.91806,"Queens","Private room",42,40
"443",40.72937,-73.95671,"Brooklyn","Entire home/apt",125,2
"444",40.72587,-73.98438,"Manhattan","Private room",175,3
"445",40.82426,-73.9463,"Manhattan","Private room",75,3
"446",40.71624,-73.96272,"Brooklyn","Entire home/apt",255,45
"447",40.68101,-73.94081,"Brooklyn","Entire home/apt",72,31
"448",40.68669,-73.91989,"Brooklyn","Private room",165,1
"449",40.71534,-73.95914,"Brooklyn","Entire home/apt",165,5
"450",40.68288,-73.96024,"Brooklyn","Private room",75,3
"451",40.72489,-73.95494,"Brooklyn","Entire home/apt",130,5
"452",40.70867,-73.94284,"Brooklyn","Entire home/apt",139,2
"453",40.67963,-73.93908,"Brooklyn","Private room",88,1
"454",40.6798,-73.93908,"Brooklyn","Private room",80,1
"455",40.74346,-73.99882,"Manhattan","Private room",150,2
"456",40.77724,-73.98109,"Manhattan","Entire home/apt",200,3
"457",40.72972,-73.97995,"Manhattan","Entire home/apt",200,2
"458",40.74102,-73.91681,"Queens","Private room",42,40
"459",40.71309,-73.94128,"Brooklyn","Private room",90,6
"460",40.83096,-73.94633,"Manhattan","Entire home/apt",295,3
"461",40.71323,-73.95745,"Brooklyn","Entire home/apt",450,5
"462",40.67212,-73.9506,"Brooklyn","Entire home/apt",130,2
"463",40.71023,-73.96665,"Brooklyn","Private room",89,3
"464",40.80523,-73.95139,"Manhattan","Entire home/apt",198,5
"465",40.72636,-73.98917,"Manhattan","Entire home/apt",99,2
"466",40.72185,-73.93956,"Brooklyn","Private room",46,4
"467",40.72351,-73.99683,"Manhattan","Private room",140,2
"468",40.6809,-73.99233,"Brooklyn","Entire home/apt",500,7
"469",40.80525,-73.95916,"Manhattan","Private room",75,5
"470",40.74,-73.91901,"Queens","Private room",33,44
"471",40.80006,-73.96049,"Manhattan","Entire home/apt",250,31
"472",40.70283,-73.92131,"Brooklyn","Private room",60,3
"473",40.84468,-73.94303,"Manhattan","Private room",75,2
"474",40.68252,-73.99619,"Brooklyn","Entire home/apt",350,5
"475",40.74342,-73.99483,"Manhattan","Entire home/apt",205,9
"476",40.67853,-73.98089,"Brooklyn","Entire home/apt",219,5
"477",40.6788,-73.97643,"Brooklyn","Private room",60,1
"478",40.77886,-73.98042,"Manhattan","Entire home/apt",185,2
"479",40.72578,-73.97879,"Manhattan","Entire home/apt",190,3
"480",40.66085,-73.98537,"Brooklyn","Entire home/apt",105,28
"481",40.80113,-73.94503,"Manhattan","Entire home/apt",250,2
"482",40.78569,-73.97581,"Manhattan","Entire home/apt",175,65
"483",40.82411,-73.94934,"Manhattan","Private room",65,2
"484",40.68131,-73.95332,"Brooklyn","Entire home/apt",75,2
"485",40.85811,-73.90675,"Bronx","Private room",37,4
"486",40.70667,-73.96524,"Brooklyn","Entire home/apt",85,2
"487",40.60452,-73.97103,"Brooklyn","Entire home/apt",106,7
"488",40.7932,-73.94007,"Manhattan","Entire home/apt",79,2
"489",40.68768,-73.97611,"Brooklyn","Private room",85,2
"490",40.80224,-73.94558,"Manhattan","Private room",170,2
"491",40.71473,-73.98842,"Manhattan","Private room",115,3
"492",40.80518,-73.95359,"Manhattan","Private room",89,5
"493",40.80827,-73.95329,"Manhattan","Shared room",49,3
"494",40.72901,-73.95812,"Brooklyn","Private room",91,3
"495",40.73476,-73.98452,"Manhattan","Entire home/apt",400,2
"496",40.69055,-73.92357,"Brooklyn","Entire home/apt",150,2
"497",40.7735,-73.98697,"Manhattan","Entire home/apt",2000,30
"498",40.67505,-73.95969,"Brooklyn","Entire home/apt",97,3
"499",40.72974,-73.98201,"Manhattan","Private room",100,4
"500",40.70925,-73.95425,"Brooklyn","Entire home/apt",179,4
"501",40.72315,-73.95226,"Brooklyn","Entire home/apt",500,2
"502",40.73939,-73.99612,"Manhattan","Entire home/apt",429,10
"503",40.74112,-73.97686,"Manhattan","Entire home/apt",189,6
"504",40.72019,-73.98217,"Manhattan","Private room",120,2
"505",40.72133,-73.99666,"Manhattan","Entire home/apt",300,1
"506",40.75744,-73.92163,"Queens","Entire home/apt",107,30
"507",40.75695,-73.9202,"Queens","Entire home/apt",95,30
"508",40.8296,-73.94651,"Manhattan","Entire home/apt",199,2
"509",40.79056,-73.9468,"Manhattan","Entire home/apt",120,2
"510",40.73631,-73.99977,"Manhattan","Entire home/apt",199,15
"511",40.86466,-73.85709,"Bronx","Entire home/apt",125,2
"512",40.71312,-73.96199,"Brooklyn","Private room",70,2
"513",40.71297,-73.94336,"Brooklyn","Private room",75,4
"514",40.73712,-74.00166,"Manhattan","Private room",100,30
"515",40.69242,-73.95097,"Brooklyn","Entire home/apt",99,2
"516",40.73862,-73.99758,"Manhattan","Entire home/apt",250,1
"517",40.7158,-73.95803,"Brooklyn","Entire home/apt",350,6
"518",40.68262,-73.97299,"Brooklyn","Entire home/apt",170,3
"519",40.73217,-73.98801,"Manhattan","Entire home/apt",165,1
"520",40.76311,-73.99388,"Manhattan","Private room",99,1
"521",40.74695,-74.00454,"Manhattan","Private room",255,4
"522",40.67497,-73.87305,"Brooklyn","Entire home/apt",169,3
"523",40.66788,-73.94813,"Brooklyn","Entire home/apt",99,4
"524",40.76684,-73.95944,"Manhattan","Entire home/apt",169,7
"525",40.68967,-73.95445,"Brooklyn","Entire home/apt",160,3
"526",40.67946,-73.96501,"Brooklyn","Entire home/apt",215,3
"527",40.66944,-73.98083,"Brooklyn","Entire home/apt",130,3
"528",40.72566,-73.97748,"Manhattan","Private room",110,3
"529",40.7709,-73.99181,"Manhattan","Private room",150,28
"530",40.71943,-73.95958,"Brooklyn","Private room",65,30
"531",40.74249,-73.92466,"Queens","Private room",75,2
"532",40.74033,-74.00024,"Manhattan","Entire home/apt",149,6
"533",40.7969,-73.96128,"Manhattan","Private room",89,6
"534",40.83403,-73.94553,"Manhattan","Private room",50,1
"535",40.65513,-73.95641,"Brooklyn","Private room",43,1
"536",40.65589,-73.95539,"Brooklyn","Private room",42,1
"537",40.70275,-73.94501,"Brooklyn","Private room",85,1
"538",40.68897,-73.93569,"Brooklyn","Entire home/apt",139,3
"539",40.67617,-73.98136,"Brooklyn","Private room",105,1
"540",40.67595,-73.98053,"Brooklyn","Entire home/apt",265,5
"541",40.76415,-73.99067,"Manhattan","Entire home/apt",149,1
"542",40.83127,-73.94718,"Manhattan","Private room",68,2
"543",40.68497,-73.95592,"Brooklyn","Entire home/apt",99,3
"544",40.82922,-73.94174,"Manhattan","Private room",75,3
"545",40.71137,-73.94362,"Brooklyn","Private room",100,2
"546",40.76739,-73.9557,"Manhattan","Shared room",90,1
"547",40.73089,-73.98195,"Manhattan","Entire home/apt",160,30
"548",40.6755,-73.97859,"Brooklyn","Entire home/apt",190,4
"549",40.68812,-73.94934,"Brooklyn","Private room",67,4
"550",40.7694,-73.9572,"Manhattan","Entire home/apt",190,1
"551",40.68634,-73.96161,"Brooklyn","Entire home/apt",248,2
"552",40.7093,-73.9497,"Brooklyn","Private room",100,6
"553",40.713,-73.99752,"Manhattan","Private room",95,3
"554",40.75895,-73.9883,"Manhattan","Private room",150,1
"555",40.68186,-73.94113,"Brooklyn","Entire home/apt",145,3
"556",40.68364,-73.91076,"Brooklyn","Private room",41,2
"557",40.71893,-73.9428,"Brooklyn","Entire home/apt",120,4
"558",40.82802,-73.92039,"Bronx","Private room",50,3
"559",40.68765,-73.97073,"Brooklyn","Entire home/apt",157,2
"560",40.71413,-73.96596,"Brooklyn","Entire home/apt",195,14
"561",40.58422,-73.94079,"Brooklyn","Entire home/apt",70,4
"562",40.71973,-73.95582,"Brooklyn","Entire home/apt",185,3
"563",40.69025,-73.93323,"Brooklyn","Entire home/apt",145,3
"564",40.73826,-73.92458,"Queens","Private room",50,28
"565",40.73049,-73.96115,"Brooklyn","Entire home/apt",185,3
"566",40.72956,-73.97903,"Manhattan","Entire home/apt",250,1
"567",40.73854,-74.00821,"Manhattan","Private room",80,90
"568",40.75877,-73.98863,"Manhattan","Entire home/apt",230,2
"569",40.67688,-73.9859,"Brooklyn","Entire home/apt",100,7
"570",40.70051,-73.92204,"Brooklyn","Private room",40,1
"571",40.71712,-73.98898,"Manhattan","Private room",200,30
"572",40.60742,-74.14388,"Staten Island","Private room",80,2
"573",40.68741,-73.95741,"Brooklyn","Private room",79,3
"574",40.75627,-73.9211,"Queens","Entire home/apt",95,30
"575",40.79816,-73.9619,"Manhattan","Entire home/apt",300,2
"576",40.61927,-74.0307,"Brooklyn","Entire home/apt",100,30
"577",40.8078,-73.95208,"Manhattan","Private room",80,7
"578",40.61922,-73.99399,"Brooklyn","Entire home/apt",110,1
"579",40.68275,-73.96148,"Brooklyn","Entire home/apt",172,4
"580",40.71813,-73.98416,"Manhattan","Entire home/apt",199,1
"581",40.71892,-73.98401,"Manhattan","Entire home/apt",199,1
"582",40.816,-73.95545,"Manhattan","Private room",100,1
"583",40.82748,-73.95153,"Manhattan","Private room",55,4
"584",40.68634,-73.95088,"Brooklyn","Private room",75,3
"585",40.72229,-73.97901,"Manhattan","Entire home/apt",146,3
"586",40.72956,-73.99287,"Manhattan","Private room",250,2
"587",40.72595,-73.95298,"Brooklyn","Entire home/apt",116,29
"588",40.71193,-74.00817,"Manhattan","Private room",150,3
"589",40.68012,-73.97847,"Brooklyn","Private room",120,2
"590",40.74233,-73.99865,"Manhattan","Entire home/apt",199,4
"591",40.67424,-73.96665,"Brooklyn","Entire home/apt",150,5
"592",40.80486,-73.95298,"Manhattan","Private room",69,1
"593",40.80307,-73.95048,"Manhattan","Private room",300,55
"594",40.68653,-73.98562,"Brooklyn","Entire home/apt",230,4
"595",40.74267,-73.98569,"Manhattan","Entire home/apt",125,4
"596",40.68749,-73.95494,"Brooklyn","Private room",79,3
"597",40.68645,-73.97538,"Brooklyn","Private room",130,3
"598",40.68999,-73.96711,"Brooklyn","Private room",239,1
"599",40.61077,-74.06824,"Staten Island","Entire home/apt",75,6
"600",40.71126,-73.94576,"Brooklyn","Entire home/apt",220,3
"601",40.67855,-73.94949,"Brooklyn","Entire home/apt",80,3
"602",40.72416,-73.9853,"Manhattan","Entire home/apt",288,2
"603",40.68516,-73.92521,"Brooklyn","Entire home/apt",135,4
"604",40.73507,-74.00048,"Manhattan","Entire home/apt",225,3
"605",40.71611,-73.99828,"Manhattan","Private room",110,30
"606",40.67964,-73.93946,"Brooklyn","Entire home/apt",100,7
"607",40.76189,-73.99,"Manhattan","Private room",130,2
"608",40.72645,-73.98035,"Manhattan","Private room",89,1
"609",40.66293,-73.99833,"Brooklyn","Entire home/apt",200,5
"610",40.69046,-73.95167,"Brooklyn","Entire home/apt",80,2
"611",40.83001,-73.92158,"Bronx","Private room",50,5
"612",40.79239,-73.94535,"Manhattan","Entire home/apt",135,28
"613",40.72709,-73.98274,"Manhattan","Private room",90,1
"614",40.72599,-74.00168,"Manhattan","Private room",270,5
"615",40.68309,-73.94219,"Brooklyn","Entire home/apt",110,3
"616",40.79442,-73.93433,"Manhattan","Entire home/apt",145,1
"617",40.76166,-73.99675,"Manhattan","Entire home/apt",179,30
"618",40.70163,-73.90867,"Queens","Private room",55,1
"619",40.75575,-73.96842,"Manhattan","Private room",110,2
"620",40.80903,-73.94197,"Manhattan","Entire home/apt",325,5
"621",40.74581,-73.95295,"Queens","Private room",75,30
"622",40.66414,-73.98574,"Brooklyn","Entire home/apt",300,1
"623",40.74,-74.00381,"Manhattan","Private room",130,30
"624",40.75348,-73.97065,"Manhattan","Entire home/apt",190,30
"625",40.72066,-73.98506,"Manhattan","Entire home/apt",200,3
"626",40.71746,-73.95497,"Brooklyn","Entire home/apt",180,2
"627",40.70257,-73.9847,"Brooklyn","Entire home/apt",350,5
"628",40.72264,-73.9837,"Manhattan","Entire home/apt",160,4
"629",40.73833,-73.98186,"Manhattan","Entire home/apt",195,30
"630",40.73268,-73.99255,"Manhattan","Entire home/apt",241,30
"631",40.71892,-73.99628,"Manhattan","Entire home/apt",300,7
"632",40.77679,-73.91687,"Queens","Entire home/apt",75,28
"633",40.71693,-73.98948,"Manhattan","Entire home/apt",100,5
"634",40.73685,-73.98359,"Manhattan","Entire home/apt",399,1
"635",40.68501,-73.97019,"Brooklyn","Private room",85,5
"636",40.66068,-73.96003,"Brooklyn","Entire home/apt",80,21
"637",40.67722,-73.96542,"Brooklyn","Private room",55,1
"638",40.68975,-73.96703,"Brooklyn","Private room",438,1
"639",40.69221,-73.95866,"Brooklyn","Entire home/apt",110,6
"640",40.72969,-74.00635,"Manhattan","Entire home/apt",200,2
"641",40.6893,-73.96602,"Brooklyn","Private room",279,1
"642",40.70832,-73.94157,"Brooklyn","Entire home/apt",137,1
"643",40.68016,-73.94878,"Brooklyn","Entire home/apt",280,3
"644",40.70875,-73.95508,"Brooklyn","Entire home/apt",199,30
"645",40.85888,-73.92886,"Manhattan","Private room",71,4
"646",40.8679,-73.90023,"Bronx","Private room",42,2
"647",40.6889,-73.95383,"Brooklyn","Entire home/apt",180,2
"648",40.75127,-73.99637,"Manhattan","Entire home/apt",226,5
"649",40.67607,-73.94421,"Brooklyn","Private room",85,3
"650",40.73834,-73.9823,"Manhattan","Entire home/apt",135,1
"651",40.7347,-73.88066,"Queens","Entire home/apt",79,4
"652",40.71876,-73.98851,"Manhattan","Entire home/apt",154,1
"653",40.73787,-73.95385,"Brooklyn","Entire home/apt",199,3
"654",40.73066,-74.00287,"Manhattan","Entire home/apt",700,3
"655",40.73291,-74.00059,"Manhattan","Entire home/apt",246,4
"656",40.85099,-73.92822,"Manhattan","Private room",125,60
"657",40.68707,-73.91918,"Brooklyn","Private room",100,1
"658",40.7184,-73.96019,"Brooklyn","Entire home/apt",295,5
"659",40.67495,-73.95563,"Brooklyn","Private room",150,3
"660",40.71582,-73.99902,"Manhattan","Entire home/apt",119,1
"661",40.81068,-73.94288,"Manhattan","Private room",125,1
"662",40.81122,-73.94279,"Manhattan","Entire home/apt",400,5
"663",40.73129,-73.99944,"Manhattan","Entire home/apt",850,3
"664",40.71628,-73.95737,"Brooklyn","Private room",129,2
"665",40.78558,-73.9726,"Manhattan","Private room",140,1
"666",40.7146,-73.991,"Manhattan","Private room",115,4
"667",40.79493,-73.94462,"Manhattan","Entire home/apt",200,3
"668",40.6623,-73.99049,"Brooklyn","Entire home/apt",96,120
"669",40.73693,-73.95284,"Brooklyn","Entire home/apt",199,3
"670",40.73641,-73.9533,"Brooklyn","Entire home/apt",199,3
"671",40.73794,-73.95254,"Brooklyn","Entire home/apt",199,3
"672",40.58147,-73.96726,"Brooklyn","Private room",69,1
"673",40.79771,-73.96323,"Manhattan","Entire home/apt",185,2
"674",40.81512,-73.94692,"Manhattan","Private room",81,2
"675",40.7373,-73.95323,"Brooklyn","Entire home/apt",199,3
"676",40.73708,-73.95271,"Brooklyn","Entire home/apt",199,3
"677",40.73652,-73.95236,"Brooklyn","Entire home/apt",199,3
"678",40.73693,-73.95316,"Brooklyn","Entire home/apt",199,3
"679",40.73784,-73.95324,"Brooklyn","Entire home/apt",199,3
"680",40.73674,-73.95247,"Brooklyn","Private room",349,3
"681",40.73783,-73.95259,"Brooklyn","Private room",249,3
"682",40.73714,-73.95296,"Brooklyn","Private room",299,3
"683",40.73731,-73.9545,"Brooklyn","Private room",179,3
"684",40.74965,-73.89344,"Queens","Private room",54,5
"685",40.73793,-73.95316,"Brooklyn","Private room",599,3
"686",40.68197,-73.96549,"Brooklyn","Entire home/apt",110,1
"687",40.70271,-73.91566,"Brooklyn","Entire home/apt",220,2
"688",40.7116,-73.9529,"Brooklyn","Private room",89,30
"689",40.69241,-73.94885,"Brooklyn","Entire home/apt",170,2
"690",40.72004,-73.99424,"Manhattan","Entire home/apt",495,7
"691",40.74511,-73.92398,"Queens","Entire home/apt",80,10
"692",40.74599,-74.00253,"Manhattan","Entire home/apt",760,2
"693",40.68946,-73.99385,"Brooklyn","Private room",98,4
"694",40.68226,-73.95473,"Brooklyn","Entire home/apt",125,30
"695",40.67855,-73.8896,"Brooklyn","Private room",48,90
"696",40.71408,-73.9489,"Brooklyn","Private room",64,3
"697",40.68618,-73.96144,"Brooklyn","Entire home/apt",154,3
"698",40.67379,-73.98454,"Brooklyn","Entire home/apt",139,3
"699",40.70554,-73.76637,"Queens","Private room",75,4
"700",40.74031,-74.00532,"Manhattan","Entire home/apt",325,4
"701",40.74618,-74.00392,"Manhattan","Entire home/apt",195,365
"702",40.81872,-73.94567,"Manhattan","Private room",58,1
"703",40.59251,-74.06479,"Staten Island","Entire home/apt",250,2
"704",40.59101,-74.06685,"Staten Island","Private room",50,7
"705",40.59262,-74.06659,"Staten Island","Entire home/apt",125,2
"706",40.69142,-73.97203,"Brooklyn","Entire home/apt",70,7
"707",40.76928,-73.95021,"Manhattan","Entire home/apt",189,2
"708",40.68338,-73.95289,"Brooklyn","Entire home/apt",130,3
"709",40.72953,-74.00462,"Manhattan","Entire home/apt",145,7
"710",40.70523,-74.01345,"Manhattan","Private room",101,7
"711",40.74025,-74.00161,"Manhattan","Private room",95,5
"712",40.73378,-74.00429,"Manhattan","Entire home/apt",375,7
"713",40.72087,-73.99022,"Manhattan","Entire home/apt",153,31
"714",40.64468,-73.94219,"Brooklyn","Entire home/apt",92,4
"715",40.7193,-73.98966,"Manhattan","Private room",80,5
"716",40.73312,-74.0042,"Manhattan","Entire home/apt",300,4
"717",40.69778,-73.97676,"Brooklyn","Entire home/apt",145,3
"718",40.72534,-73.98591,"Manhattan","Private room",88,2
"719",40.82151,-73.94516,"Manhattan","Entire home/apt",155,1
"720",40.72059,-73.9567,"Brooklyn","Entire home/apt",185,180
"721",40.74558,-73.92324,"Queens","Private room",73,2
"722",40.79433,-73.9765,"Manhattan","Entire home/apt",225,2
"723",40.81055,-73.95549,"Manhattan","Private room",85,7
"724",40.6711,-73.95231,"Brooklyn","Private room",99,2
"725",40.67962,-73.88928,"Brooklyn","Private room",48,90
"726",40.76217,-73.98411,"Manhattan","Entire home/apt",200,5
"727",40.76128,-73.96463,"Manhattan","Entire home/apt",485,7
"728",40.72313,-73.99438,"Manhattan","Entire home/apt",310,5
"729",40.7177,-73.95576,"Brooklyn","Entire home/apt",110,4
"730",40.78448,-73.97289,"Manhattan","Entire home/apt",109,30
"731",40.78304,-73.97447,"Manhattan","Entire home/apt",167,30
"732",40.68737,-73.97125,"Brooklyn","Entire home/apt",147,15
"733",40.74139,-74.0005,"Manhattan","Entire home/apt",220,4
"734",40.71992,-73.98773,"Manhattan","Entire home/apt",195,4
"735",40.71905,-73.99677,"Manhattan","Entire home/apt",199,28
"736",40.70741,-74.00102,"Manhattan","Private room",65,30
"737",40.73349,-73.86009,"Queens","Private room",55,1
"738",40.89557,-73.8447,"Bronx","Private room",50,2
"739",40.64277,-73.97296,"Brooklyn","Private room",60,2
"740",40.79111,-73.94466,"Manhattan","Private room",99,3
"741",40.79951,-73.95257,"Manhattan","Entire home/apt",130,2
"742",40.71647,-73.93974,"Brooklyn","Entire home/apt",290,30
"743",40.75114,-74.00195,"Manhattan","Entire home/apt",350,3
"744",40.66431,-73.93216,"Brooklyn","Private room",50,3
"745",40.74579,-73.95012,"Queens","Private room",96,2
"746",40.70278,-73.92673,"Brooklyn","Private room",45,15
"747",40.74409,-73.91122,"Queens","Private room",85,2
"748",40.68812,-73.93254,"Brooklyn","Private room",34,10
"749",40.72454,-73.99151,"Manhattan","Entire home/apt",250,3
"750",40.71073,-73.96207,"Brooklyn","Private room",190,1
"751",40.71028,-73.96128,"Brooklyn","Private room",75,2
"752",40.65772,-73.96131,"Brooklyn","Entire home/apt",93,4
"753",40.68884,-73.95059,"Brooklyn","Private room",60,5
"754",40.6865,-73.95372,"Brooklyn","Private room",65,5
"755",40.75282,-73.97315,"Manhattan","Entire home/apt",125,365
"756",40.76373,-73.96897,"Manhattan","Entire home/apt",300,3
"757",40.73388,-73.99452,"Manhattan","Entire home/apt",150,2
"758",40.85774,-73.92901,"Manhattan","Entire home/apt",56,122
"759",40.72257,-73.98465,"Manhattan","Entire home/apt",299,3
"760",40.72723,-73.95728,"Brooklyn","Private room",60,4
"761",40.69135,-73.97321,"Brooklyn","Entire home/apt",88,5
"762",40.70513,-73.95505,"Brooklyn","Private room",60,2
"763",40.73301,-74.00268,"Manhattan","Entire home/apt",1300,5
"764",40.79793,-73.93612,"Manhattan","Private room",200,6
"765",40.80285,-73.95166,"Manhattan","Private room",99,2
"766",40.70642,-73.91665,"Brooklyn","Entire home/apt",110,3
"767",40.68156,-73.96537,"Brooklyn","Entire home/apt",135,5
